Group,Project,Site,Country,WMO Code,Latitude,Longitude,Altitude,Type of Site,Source of Information,Sample Name,Media Type,Date,Begin of Period,End of Period,Comment,O18,O18 Provider,H2,H2 Provider,H3,H3 Error,H3 Provider,Precipitation,Air Temperature,Vapour Pressure
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","197604","Water - Precipitation - rain","1976-04-15","1976-04-01","1976-04-30","","-2.95","Quaternary Dating Research Unit, CSIR","","","4.1","0.5","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","201","13.3","11.9"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","197605","Water - Precipitation - rain","1976-05-15","1976-05-01","1976-05-31","","-4.99","Quaternary Dating Research Unit, CSIR","","","5.5","0.6","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","213","11.4","11.3"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","197606","Water - Precipitation - rain","1976-06-15","1976-06-01","1976-06-30","","-2.43","Quaternary Dating Research Unit, CSIR","","","4.3","0.6","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","390","10.5","10.7"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","197607","Water - Precipitation - rain","1976-07-15","1976-07-01","1976-07-31","","-4.85","Quaternary Dating Research Unit, CSIR","","","8","0.8","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","352","10","10.3"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","197608","Water - Precipitation - rain","1976-08-15","1976-08-01","1976-08-31","","-5.01","Quaternary Dating Research Unit, CSIR","","","4.9","0.6","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","326","9.6","10"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","197609","Water - Precipitation - rain","1976-09-15","1976-09-01","1976-09-30","","-2.19","Quaternary Dating Research Unit, CSIR","","","4.3","0.6","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","241","8.8","9"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","197610","Water - Precipitation - rain","1976-10-15","1976-10-01","1976-10-31","","-4.4","Quaternary Dating Research Unit, CSIR","","","9.2","0.9","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","303","10.6","11.2"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","197611","Water - Precipitation - rain","1976-11-15","1976-11-01","1976-11-30","","-3.14","Quaternary Dating Research Unit, CSIR","","","11","1.3","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","165","12","11.7"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","197612","Water - Precipitation - rain","1976-12-15","1976-12-01","1976-12-31","","-4.46","Quaternary Dating Research Unit, CSIR","","","8.6","1.3","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","503","13.1","12.1"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","197701","Water - Precipitation - rain","1977-01-15","1977-01-01","1977-01-31","","-4.39","Quaternary Dating Research Unit, CSIR","","","9.5","0.9","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","194","13.6","12.8"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","197702","Water - Precipitation - rain","1977-02-15","1977-02-01","1977-02-28","","-5.33","Quaternary Dating Research Unit, CSIR","","","9.1","0.8","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","138","13.2","12.7"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","197703","Water - Precipitation - rain","1977-03-15","1977-03-01","1977-03-31","","-2.25","Quaternary Dating Research Unit, CSIR","","","8.5","0.8","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","216","15.2","14.5"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","197704","Water - Precipitation - rain","1977-04-15","1977-04-01","1977-04-30","","-3.71","Quaternary Dating Research Unit, CSIR","","","5.1","0.6","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","238","12.8","11.5"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","197705","Water - Precipitation - rain","1977-05-15","1977-05-01","1977-05-31","","-2.56","Quaternary Dating Research Unit, CSIR","","","","","","220","12.4","12.2"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","197706","Water - Precipitation - rain","1977-06-15","1977-06-01","1977-06-30","","-4.62","Quaternary Dating Research Unit, CSIR","","","5.8","0.6","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","274","10.1","10.2"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","197707","Water - Precipitation - rain","1977-07-15","1977-07-01","1977-07-31","","-5.05","Quaternary Dating Research Unit, CSIR","","","7.8","0.7","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","288","8.5","9.6"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","197708","Water - Precipitation - rain","1977-08-15","1977-08-01","1977-08-31","","-4.65","Quaternary Dating Research Unit, CSIR","","","9.7","0.8","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","278","8","8.8"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","197709","Water - Precipitation - rain","1977-09-15","1977-09-01","1977-09-30","","-3.02","Quaternary Dating Research Unit, CSIR","","","6","0.6","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","229","10.1","10.2"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","197710","Water - Precipitation - rain","1977-10-15","1977-10-01","1977-10-31","","-4.66","Quaternary Dating Research Unit, CSIR","","","9.8","1.2","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","253","9.7","9.3"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","197711","Water - Precipitation - rain","1977-11-15","1977-11-01","1977-11-30","","-4.25","Quaternary Dating Research Unit, CSIR","","","7.5","0.9","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","374","11.8","11.5"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","197712","Water - Precipitation - rain","1977-12-15","1977-12-01","1977-12-31","","-5.05","Quaternary Dating Research Unit, CSIR","","","6.5","0.9","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","210","12.3","11.4"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","197801","Water - Precipitation - rain","1978-01-15","1978-01-01","1978-01-31","","-3","Quaternary Dating Research Unit, CSIR","","","4.8","0.7","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","229","14.6","13.8"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","197802","Water - Precipitation - rain","1978-02-15","1978-02-01","1978-02-28","","-1.8","Quaternary Dating Research Unit, CSIR","","","6.5","0.7","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","151","13.8","12.8"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","197803","Water - Precipitation - rain","1978-03-15","1978-03-01","1978-03-31","","-4.53","Quaternary Dating Research Unit, CSIR","","","5.7","0.9","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","332","12.6","12.1"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","197804","Water - Precipitation - rain","1978-04-15","1978-04-01","1978-04-30","","-0.02","Quaternary Dating Research Unit, CSIR","","","5.4","0.9","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","211","13.5","13.5"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","197805","Water - Precipitation - rain","1978-05-15","1978-05-01","1978-05-31","","-6.73","Quaternary Dating Research Unit, CSIR","","","3.5","0.7","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","377","11.5","11.6"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","197806","Water - Precipitation - rain","1978-06-15","1978-06-01","1978-06-30","","-5.17","Quaternary Dating Research Unit, CSIR","","","2.8","0.6","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","395","11.1","11.6"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","197807","Water - Precipitation - rain","1978-07-15","1978-07-01","1978-07-31","","-4.25","Quaternary Dating Research Unit, CSIR","","","5.3","0.7","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","141","9.6","9.6"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","197808","Water - Precipitation - rain","1978-08-15","1978-08-01","1978-08-31","","-4.28","Quaternary Dating Research Unit, CSIR","","","7","0.9","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","196","8.6","8.9"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","197809","Water - Precipitation - rain","1978-09-15","1978-09-01","1978-09-30","","-4.37","Quaternary Dating Research Unit, CSIR","","","5.2","0.9","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","256","8.8","9"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","197810","Water - Precipitation - rain","1978-10-15","1978-10-01","1978-10-31","","-4.58","Quaternary Dating Research Unit, CSIR","","","6","0.9","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","515","9.9","10"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","197811","Water - Precipitation - rain","1978-11-15","1978-11-01","1978-11-30","","-1.82","Quaternary Dating Research Unit, CSIR","","","4.3","0.5","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","238","13.1","12.3"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","197812","Water - Precipitation - rain","1978-12-15","1978-12-01","1978-12-31","","-3.75","Quaternary Dating Research Unit, CSIR","","","5.8","0.7","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","425","12.7","12.3"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","197901","Water - Precipitation - rain","1979-01-15","1979-01-01","1979-01-31","","-3.23","Quaternary Dating Research Unit, CSIR","","","4.5","0.5","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","203","14.4","14.1"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","197902","Water - Precipitation - rain","1979-02-15","1979-02-01","1979-02-28","","-3.13","Quaternary Dating Research Unit, CSIR","","","3.6","0.4","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","227","14.9","14.1"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","197903","Water - Precipitation - rain","1979-03-15","1979-03-01","1979-03-31","","-3.87","Quaternary Dating Research Unit, CSIR","","","3.1","0.4","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","221","13.2","12.6"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","197904","Water - Precipitation - rain","1979-04-15","1979-04-01","1979-04-30","","-4.68","Quaternary Dating Research Unit, CSIR","","","2.9","0.5","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","348","13","12.7"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","197905","Water - Precipitation - rain","1979-05-15","1979-05-01","1979-05-31","","-4.5","Quaternary Dating Research Unit, CSIR","","","3","0.3","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","480","12.3","12.3"
"GNIP","GNIP/M/ZA/02","GOUGH ISLAND (ATLANTIC O.)","ZA","6890600","-40.35","-9.88","54","Precipitation collectors - unknown","[Partners: South African Weather Service; iThemba labs, Gauteng]","197906","Water - Precipitation - rain","1979-06-15","1979-06-01","1979-06-30","","-4.58","Quaternary Dating Research Unit, CSIR","","","4.4","0.5","Schonland Research Centre for Nuclear Sciences, University of the Witwatersrand","352","11.3","11.4"
